cuenta,shortCode,fecha,url,views,likes,comentarios,duracion_seg,caption,compartidas,transcript
ewaledesma,DQp2dVDEq2A,2025-11-05,https://www.instagram.com/p/DQp2dVDEq2A/,115377,24244,56,53.933,"Leer sin intención es igual que no leer.  No se trata de terminar libros, sino de construir una mente estructurada.  Lee lento, entiende, guarda tus ideas y vuelve a ellas.  Así es como el conocimiento se convierte en claridad.",3321,
garyvee,DYQCceZvp7h,2026-05-12,https://www.instagram.com/p/DYQCceZvp7h/,4820,230,2,45.712,For the youngsters …. Let this video click in!!! Please 🙏 share share share .. and watch it 2x .. this “is” the message  #motivation #garyvee #mindset,65,
pedrobuerbaum,C6rWqADP86e,2024-05-07,https://www.instagram.com/p/C6rWqADP86e/,173881,22430,221,57.2,Si no consigues hacerlo por ti…,75,
hernanmartinezl,DLOV-7PydTB,2025-06-23,https://www.instagram.com/p/DLOV-7PydTB/,186394,101959,316,57.023,"Perdón, te digo aquí lo que no puedo decirte en persona. #arte #amor #cinema",3823,
ewaledesma,DR8Gu8Ukvf8,2025-12-06,https://www.instagram.com/p/DR8Gu8Ukvf8/,45285,8204,26,48.0,"La soledad no te destruye. Te muestra lo que has evitado.  Si la usas con intención, puede ordenarte la mente, romper tu inercia, y devolverte el control.  Unas horas a solas… y tres pasos simples. Eso es todo lo que necesitas para empezar de nuevo.",581,
ewaledesma,DQnH2MWko3a,2025-11-03,https://www.instagram.com/p/DQnH2MWko3a/,69771,8226,42,64.066,Hoy: vida social 🕺 Mañana: vida estructurada 💪🏼 La clave está en no tomarte tan en serio.,509,
robertogallegos98,DQuvVM2ETRP,2025-11-06,https://www.instagram.com/p/DQuvVM2ETRP/,38045,6384,21,76.733,"Mi razita quería compartirles mi ritual antes de una corrida larga ya que me acerco ahorita a mi maratón de Sacramento en 4 semanas. Esto con la intención de que a ustedes también les sirva para quitar algo de fricción antes de sus rutinas/corridas. Y algunas recomendaciones de geles que ya probé los SIS para cuando subí ese video y si son una mamada, están buenisimos. Los súper recomiendo.   Los veo en el siguiente video los quiero.",92,
robertogallegos98,DQK_R_zjA0H,2025-10-24,https://www.instagram.com/p/DQK_R_zjA0H/,322237,39438,85,76.366,Aprendiendo cosas nuevas todos los días con @paumtzurita,647,
robertogallegos98,DQFqpi0kh8Z,2025-10-21,https://www.instagram.com/p/DQFqpi0kh8Z/,81447,9463,54,62.7,Acompáñame a mi cita con el ✨podólogo✨,244,
robertogallegos98,DQ43iBEEt2I,2025-11-10,https://www.instagram.com/p/DQ43iBEEt2I/,209249,19038,49,66.966,"Hoy Roberto no existe, por qué ya me tocaba actualizarles mi vida - Mar.   Y claro un agradecimiento especial a @acanapetfood_mx por darme de comer todos los días.  #ACANAdog",167,
robertogallegos98,DPttoMSDYz0,2025-10-12,https://www.instagram.com/p/DPttoMSDYz0/,9614,810,1,8.733,"Dime algo mejor, te espero…",15,
hernanmartinezl,DK0z5bvKvki,2025-06-13,https://www.instagram.com/p/DK0z5bvKvki/,2407317,773781,3810,61.428,Tristeza y Soledad #cinema #arte,111480,
garyvee,DYQPIauu6PB,2026-05-12,https://www.instagram.com/p/DYQPIauu6PB/,12267,1218,2,32.415,Please look at my face….  #youresomebodynow #inspiration #hope,93,
hernanmartinezl,DLYpL6Cst6q,2025-06-27,https://www.instagram.com/p/DLYpL6Cst6q/,84184,61256,166,38.438,DJ Hernán #arte #cinema #comedia,2450,
garyvee,DYQDF9Sv4KU,2026-05-12,https://www.instagram.com/p/DYQDF9Sv4KU/,466,22,0,32.81,Shit can be simple if you let it ….  #perspective #gratitude #garyvee,1,
garyvee,DYQIJ1SP6nc,2026-05-12,https://www.instagram.com/p/DYQIJ1SP6nc/,333,29,0,55.217,You can do nothing right for the next 10 years and still be YOUNG. Now is the time to do you #gradutation #early20s #garyvee,2,
pedrobuerbaum,C6hAH8gIMTp,2024-05-03,https://www.instagram.com/p/C6hAH8gIMTp/,133864,18764,254,74.8,Enamorados de perspectivas conflictivas,20,
garyvee,DYQiR6ElLhR,2026-05-13,https://www.instagram.com/p/DYQiR6ElLhR/,812,33,0,19.819,Someone came up to me at this event in the video and asked me why they always quit ventures and ideas and businesses they start … It’s easy … they are JUST Chasing just the money 💰 ..when you chase it but also love your day to day grind of chasing it cause you love ❤️ the business or venture you started it become achievable .. when it’s just the cash … it’s always gonna end up bad #garyvee #passion #love,1,
robertogallegos98,DQZz6HJkc-m,2025-10-29,https://www.instagram.com/p/DQZz6HJkc-m/,38552,6144,22,61.0,"El perfeccionismo es el mejor enemigo de todo artista o persona que quiere empezar algo.   Y de mi experiencia el no hacer nada es mucho peor, que el por lo menos intentar o hacer lo que tienes.",82,
ewaledesma,DPe9mLBgc61,2025-10-06,https://www.instagram.com/p/DPe9mLBgc61/,25264,5350,27,65.099,"Quieres libertad... Pero te endeudas aparentando que la tienes.  Vivimos comparándonos, gastando para impresionar, buscando validación en lugar de libertad.  Habla de dinero. Hazlo tema común entre tus amigos y tu pareja. Porque todos lo piensan… pero nadie se atreve a decirlo",432,
ewaledesma,DPPjlIykhA2,2025-09-30,https://www.instagram.com/p/DPPjlIykhA2/,608323,77704,331,56.366,"La disciplina no es vivir en extremos.  Yo también salgo, me tomo una copa… pero con reglas.  La vida funciona en ciclos: enfoque y disfrute.  El truco es tener una estructura que siempre te regrese al camino.",13982,
ewaledesma,DPFHw_Nkge9,2025-09-26,https://www.instagram.com/p/DPFHw_Nkge9/,233462,22118,61,14.3,"Estos 6 hábitos van a destruir tu vida.  1️⃣ Pornografía mata tu enfoque → entrena a tu cerebro a buscar gratificación inmediata, cero disciplina.  2️⃣ Scrollear te roba tu tiempo → cada hora que pasas deslizando, la pierdes de tu vida real.  3️⃣ Dormir tarde te quita disciplina → sin sueño de calidad, sube el cortisol y baja tu energía.  4️⃣ Despertar sin plan = vivir sin rumbo → reaccionas todo el día en vez de avanzar hacia tus metas.  5️⃣ Beber y “vivir para el finde” → cortas tu progreso cada semana, nunca avanzas en serio.  6️⃣ Juntarte con mediocres → absorbes sus excusas, su mentalidad… y su destino.  Si quieres respeto, energía y claridad: elimina estos hábitos antes de que ellos te eliminen a ti.",3867,
ewaledesma,DO4RG7ckqj3,2025-09-21,https://www.instagram.com/p/DO4RG7ckqj3/,107313,14731,73,72.533,"Cruda 0 – Ewa 33 🥊  La cruda nunca me gana.😎  Este es mi ritual después de tomar: hidratar, activar, entrenar y nutrir bien.  Así me aseguro de estar re-energizado y productivo antes del mediodía.",226,
ewaledesma,DPcNz_yATz4,2025-10-05,https://www.instagram.com/p/DPcNz_yATz4/,72498,9644,471,58.4,"Si sigues esperando el momento perfecto, nunca vas a avanzar.  Arrancamos juntos este 7 de octubre con el reto “Arranque Alpha” dentro de Alphabody 😎  30 días no negociables:  🏋🏻‍♂️ Entrenamiento y alimentación adaptados a tus metas 🎯5 hábitos clave que transforman tu vida 🫂 Comunidad que te impulsa todos los días  Todo en la palma de tu mano. Sin pensar. Solo hacer.  Comenta “CAMBIO” si estás listo para recuperar control de tu cuerpo, tu día y tu mente.  🔥 Empezamos en 2 días",616,
ewaledesma,DPHjdreksIH,2025-09-27,https://www.instagram.com/p/DPHjdreksIH/,31221,4639,26,41.966,"Hoy me detengo un momento a agradecerles 🙏🏼   1% mejor cada día… miren hasta dónde nos ha traído.  Este sueño nació hace 4 años en la universidad, y hoy es una realidad gracias a ustedes, a sus mensajes, a las llamadas, a cada focus group, a cada plática 1 a 1.  No saben cuánto significa para mí.  Lo que viene es aún más grande, y no sería posible sin ustedes.  Los quiero",119,
robertogallegos98,DPkKgg5jYO2,2025-10-08,https://www.instagram.com/p/DPkKgg5jYO2/,69494,9324,35,71.333,Vlog de entrenamiento en la bellisiiiiima ciudad de razita Nos salia demasiado caro el pase para entrenar el dia en un gym asi que decidimos entrenar afuera y de ahi irnos de shopppiiing  @rojodelavega  @orsonpadilla,190,
ewaledesma,DPUoAnOAUbO,2025-10-02,https://www.instagram.com/p/DPUoAnOAUbO/,22984,5049,22,62.833,"El núcleo de tu vida es tu propósito.  Si no lo conoces, todo lo demás se siente vacío: tu trabajo es solo un sueldo, tus días son solo rutina, y hasta tus relaciones pierden fuerza.  Cuando descubres tu verdadero propósito, cada momento se llena de sentido. Tu carrera, tu cuerpo, tu mente y tus relaciones se alinean con esa misión.  Vive con dirección, no en piloto automático.",279,
robertogallegos98,DPl2cXADYeS,2025-10-09,https://www.instagram.com/p/DPl2cXADYeS/,48214,6982,28,70.862,La teoría de la fricción: La búsqueda de cosas difíciles por parte del humano.   Me llamo mucho la atención el haber leído de esto y la tendencia de nosotros como humanos hoy en día.   ¿Que opinan? ¿Creen que es verdad? ¿O más bien sienten que es verdad?,481,
ewaledesma,DPSeSpfjGpE,2025-10-02,https://www.instagram.com/p/DPSeSpfjGpE/,39437,4016,11,10.1,"Espalda y bíceps en menos de una hora. Rutina corta, intensa y con foco en fuerza.  🔥 RUTINA ESPALDA + BÍCEPS (Strength Focus, < 1 hora)  1. Dominadas (Pull-Ups) 	•	4 x 8–10 reps 	•	Descansa 1–2 min (más si usas peso extra).  2. Superset #1 	•	Remo con Mancuerna: 3 x 10–12 reps 	•	Curl Martillo: 3 x 10–12 reps 	•	Descanso: 1–1:30 min entre supersets.  3. Superset #2 	•	Curl Inclinado con Mancuernas: 3 x 12–15 reps 	•	Curl de Concentración: 3 x 12–15 reps 	•	Descanso: 1–1:30 min entre supersets.  Enfócate en control y buena técnica, no en correr. Más músculo, más fuerza, menos tiempo perdido.",208,
garyvee,DYPddH2uxW1,2026-05-12,https://www.instagram.com/p/DYPddH2uxW1/,11646,866,1,62.854,"Is your friend, brother, sister, uncle, mother or boss holding you back?? 👎👎 Cut the bull 💩💩 It’s time to move on.  #garyvee #perspective #motivation",212,
robertogallegos98,DPcHFuojyca,2025-10-05,https://www.instagram.com/p/DPcHFuojyca/,78504,13898,67,89.466,Nueva York y una taza (vaso) de cafe con estos caballeros @rojodelavega @orsonpadilla,222,
robertogallegos98,DPeqFCTDN_N,2025-10-06,https://www.instagram.com/p/DPeqFCTDN_N/,283693,22056,72,65.133,Un sueño hecho realidad gracias a ustedes y gracias a @boss por invitarme a este bonito evento!  #BOSSRecognizeBOSS #BOSSBottledBeyond #BeYourOwnBOSS,240,
robertogallegos98,DPUZVzfkaDw,2025-10-02,https://www.instagram.com/p/DPUZVzfkaDw/,120677,21571,75,75.833,El ser politicamente correctos nos esta haciendo debiles y nos esta haciendo normalizar lo que deberia de ser una aspiracion. No te conformes y no dejes que te confundan de lo que en realidad tiene que pasar para lograr tus metas y objetivos.   #vlog,835,
garyvee,DYOLLWSmiZj,2026-05-12,https://www.instagram.com/p/DYOLLWSmiZj/,1081,63,0,46.272,You're in control ❤️,6,
robertogallegos98,DPRxeuUkbi1,2025-10-01,https://www.instagram.com/p/DPRxeuUkbi1/,77876,10471,39,84.266,"Entrenando con mi amigo Alex, hoy toco hombro. (Y si si hizo mi rutina)   Rutina patrocinada por @rgx.fitness   #vlog#entrenamiento",216,
ewaledesma,DPKO843ktuJ,2025-09-28,https://www.instagram.com/p/DPKO843ktuJ/,192879,28484,66,32.666,"Ya pasamos el 75% del año! Esto es lo que haría para aprovechar los últimos 90 días:   1) Entrena con pesas al menos 4 veces por semana.  2) Lee 10 páginas diarias hasta fin de año.   3) Come limpio de lunes a viernes.   4) Duerme a la misma hora todos los días.   En 90 días puedes cambiar tu vida, así como yo lo hice.😎",5070,
garyvee,DYPSvB7suzh,2026-05-12,https://www.instagram.com/p/DYPSvB7suzh/,854783,80508,926,26.4,Some Tuesday morning ☀️ juice 🥤 …. Enough …. ENOUGH!!! A shocking % of people here are living for other people’s opinions .. often people they don’t know or even like  #garyvee #advice #motivation,24456,
garyvee,DYSTzsPuM7k,2026-05-13,https://www.instagram.com/p/DYSTzsPuM7k/,213064,6584,132,62.02,"If you’re seeing a little something, then you got something. But if you’re not seeing ANY progress, you need to change it up.  #socialmedia #advice #garyvee",1296,
pedrobuerbaum,C58MOijoBS4,2024-04-19,https://www.instagram.com/p/C58MOijoBS4/,1387844,131537,9721,60.0,Si alguien no lo ha notado: ESTOY HASTA LAS PELOTAS,540,
pedrobuerbaum,C6ZK2TQpmg-,2024-04-30,https://www.instagram.com/p/C6ZK2TQpmg-/,86507,12989,170,94.28,"Tenemos que cambiar el juego lo antes posible.  Estoy cansado de esa mentalidad de ""invertir es sólo para ricos"".  No podría estar más equivocada.  Tenemos que dejar atrás la mentalidad de que ciertas cosas son exclusivamente para los ricos.  Los tiempos han cambiado.  La verdad es que el mero hecho de empezar algo, independientemente de tu situación financiera, es más de la mitad de la batalla ganada.  La mayoría de la gente se sorprendería si supiera lo que se puede hacer con sólo 5.000 euros.  Piensa en esto: Muchos de los empresarios de más éxito del mundo empezaron con mucho menos que eso.  Lo que poseían no era sólo dinero; era determinación y disciplina para alcanzar sus objetivos.  Adoptemos la mentalidad de que el primer paso, por pequeño que sea, es el más crucial.",3,
garyvee,DYOCqPwFefk,2026-05-12,https://www.instagram.com/p/DYOCqPwFefk/,20811,1106,21,20.501,Who's in??? 😂🤳,162,
pedrobuerbaum,C6RcbakPJHR,2024-04-27,https://www.instagram.com/p/C6RcbakPJHR/,96913,14748,91,58.24,Los tres niveles de relación con el dinero,5,
garyvee,DYR3kG8MsOw,2026-05-13,https://www.instagram.com/p/DYR3kG8MsOw/,1824505,282654,2695,52.566,"So many of you need to hear this this morning ☀️ … the amount of dwelling and looking backwards that’s going on in the world 🌍 is troubling to say the least. My friends … everyone has scars from life. Missteps, setbacks, challenges, it’s called life … use this post to change your perspective.. because it’s all u got ❤️  #garyvee #advice #perspective",88147,
pedrobuerbaum,C5-xgTkoU20,2024-04-20,https://www.instagram.com/p/C5-xgTkoU20/,162662,18078,166,42.36,"Busca el cambio de dentro hacia afuera, no al revés",10,
robertogallegos98,DPPOv9DEcoL,2025-09-30,https://www.instagram.com/p/DPPOv9DEcoL/,143696,17834,68,60.633,"Una rutina para los siglos de los siglos, cualquier duda estos a tus ordenes. Y mis tenis nuevos tambien.   #creadoconadidas #adidasTraining @adidasmx",1238,
garyvee,DYN9co0DUBe,2026-05-12,https://www.instagram.com/p/DYN9co0DUBe/,2961,73,1,45.952,Send this to a parent in your life 💜,12,
pedrobuerbaum,C56DqCCCvK1,2024-04-18,https://www.instagram.com/p/C56DqCCCvK1/,128256,12823,155,49.048,"Lee la descripción: 👇  No es lo mismo ser rico que aparentar ser rico  Proyectar riqueza sin tener seguridad financiera genuina para mi no es diferente a proyectar inseguridad  Una necesidad de validación social que te coloca en un doble estado:  1. Un compromiso de mantener esa posición en el tiempo independientemente del curso que tomen las cosas, si tanto te importa la percepción social, sería una vergüenza pasar de tu villa de lujo a un apartamento, no? 2. Una situación financiera en la que tu tremendo gasto en pasivos no te va a permitir acumular activos reales, estarás condenado a nunca ser rico de verdad  Por otro lado, las personas realmente ricas saben dónde reside la verdadera prosperidad. Como dijo Robert Kiyosaki, fundador de The Rich Dad Company:  ""Los ricos de verdad se enfocan en los activos en lugar de en cosas materialistas. Digamos que quieres un coche deportivo, no solo ahorres dinero y lo compres. Consigue ese capital primero, mira cómo crece y haz que pague el coche o lo que desees. Haz movimientos inteligentes, mantén la rueda girando y piensa a largo plazo.""",3,
